sample_id	Identified_proteins	Identified_peptides	Median_precursor_mass_error_ppm	Median_precursor_mass_error_ppm_signed	Pct_charge_2plus	Pct_charge_3plus	Pct_zero_missed_cleavages	Identified_precursors	Median_RT_FWHM	Median_IM_FWHM	MS1_TIC_median	MS1_TIC_CV	MS2_precursor_events	MS1_frames	MS2_frames	Gradient_min	Total.Protein.Number.Ref	MS1_TIC_CV_pct	Protein.Identification.Rate
129_Citrobacter_koseri_DSM4596_DDA100_4394	1681	10318	1.4987648043678552	0.0870817249565022	71.38157894736842	24.347979323308277	88.16376879699249	12441	5.8630004	0.020000001	772136.0	1.1117012827666328	39831	1051	5323	11.496733916666669	5019	111.17012827666328	33.49272763498705
130_Escherichia_coli_DSM30083_DDA100_4275	1486	8941	1.4261962458711617	0.0	72.9678510998308	23.21489001692047	88.60236886632826	10736	5.8630004	0.020000001	1255216.5	1.0808983701756385	38927	1014	5345	11.497826583333334	4594	108.08983701756385	32.34653896386591
131_Klebsiella_pneumoniae_ssp_ozaenae_ATCC25926_DDA100_5436	1659	9821	1.4050500599956373	0.0686969736647403	72.51530706908281	22.988434658915207	88.63875316964563	11695	5.8630004	0.020000001	3338820.5	1.0558303365704649	38815	980	5388	11.498554033333331	5728	105.58303365704649	28.962988826815643
132_Corynebacterium_diphtheriae_DSM43988_DDA100_4398	1108	7064	1.4374962265724052	0.2308317328999852	68.99942637056462	26.100139310005737	89.95329017454723	8553	5.8630004	0.020000001	3203402.0	1.044310644231885	39356	993	5371	11.497138033333332	2265	104.4310644231885	48.91832229580574
133_Haemophilus_influenzae_DSM4690_DDA100_4378	987	6467	1.4171866498530197	0.1531177191346863	73.30357142857142	23.169642857142858	88.15178571428571	7743	5.8630004	0.020000001	1242820.0	1.093559643186884	37576	1024	5331	11.497404633333334	1704	109.3559643186884	57.9225352112676
134_Proteus_columbae_MN12_DDA100_5438	1224	5907	1.4467180138190954	0.1002723945121143	69.0565664556962	27.284414556962027	87.76700949367088	7193	5.8630004	0.020000001	4002650.0	1.0354717906323336	37519	962	5408	11.497706583333333	3661	103.54717906323336	33.43348811800055
135_Haemophilus_influenzae_DSM10000_DDA100_4456	910	5506	1.6054894638674693	0.1647970442002152	73.42594443333999	23.68578852688387	87.657405556666	6685	5.8630004	0.020000001	1409134.5	1.070346087220116	39317	1024	5330	11.498621583333334	1704	107.0346087220116	53.4037558685446
136_Corynebacterium_diphtheriae_DSM43989_DDA100_5256	1264	8638	1.5521174728882192	0.0740640891376125	69.78004663767567	26.173819877733663	89.2922417596269	10795	5.8630004	0.020000001	5297045.0	1.030149107743128	40014	963	5408	11.498406316666664	2265	103.0149107743128	55.80573951434879
137_Proteus_mirabilis_718-91_DDA100_6490	1251	5745	1.503903656768082	0.1036295518336218	77.23980964204428	19.822056693565077	86.48872336023175	6778	5.8630004	0.020000001	1016633.5	1.0950391275626312	39150	1066	5302	11.497528483333332	3963	109.50391275626312	31.566994700984104
138_Corynebacterium_diphtheriae_ssp_diphtheriae_DSM44123_DDA100_4330	1106	6909	1.4271147999882732	0.0994060011923946	69.84810126582278	25.459915611814345	90.32911392405065	8360	5.8630004	0.020000001	1487776.0	1.0875641479652227	38068	1017	5339	11.497334783333336	2265	108.75641479652228	48.83002207505518
139_Haemophilus_influenzae_DSM10001_DDA100_4448	892	5122	1.3941808297914178	0.3287421038497258	72.79230941202772	24.01073105298457	88.18466353677621	6050	5.8630004	0.020000001	1056842.0	1.082734430339859	38949	1025	5330	11.498086533333332	1704	108.2734430339859	52.347417840375584
140_Pseudomonas_aeruginosa_ATCC33355_DDA100_6508	1571	9415	1.0452052580618312	0.1273172535885959	79.27259632697155	18.44436442203817	90.89665106229744	10671	5.8630004	0.020000001	1018156.0	1.067905742803127	35236	1054	5312	11.497192183333334	5563	106.79057428031268	28.24015818802804
141_Corynebacterium_pseudotuberculosis_DSM20689_DDA100_4344	1345	9953	1.482962833194561	0.0489946157856928	67.53321447058147	27.497555645022143	88.98602404095014	12361	5.8630004	0.020000001	3137951.0	1.0442285210993296	39413	987	5378	11.497020666666666	2001	104.42285210993296	67.21639180409795
142_Klebsiella_aerogenes_DSM30053_DDA100_4350	1787	10852	1.4610756344280469	0.0684137438832982	70.86456485666876	24.054471591234197	88.12725296103451	13029	5.8630004	0.020000001	750376.0	1.1035770584519768	39853	1042	5309	11.497045283333334	4909	110.35770584519769	36.402525972703195
143_Ralstonia_condita_HST_2644_DDA100_6498	1394	7069	1.3973397117781352	0.0	73.3852140077821	23.813229571984436	86.92607003891051	8519	5.8630004	0.020000001	1016467.0	1.0820984306498311	39156	1050	5316	11.498026166666667	4773	108.20984306498312	29.205950136182697
144_Corynebacterium_pseudotuberculosis_DSM7177_DDA100_4444	1219	7945	1.457866681007755	0.1658204572366451	70.31799476243921	25.46950991395436	89.76430976430977	9646	5.8630004	0.020000001	5521200.0	1.0177918836920063	40822	965	5406	11.497158583333334	2001	101.77918836920064	60.91954022988506
145_Ralstonia_insidiosa_Rp_127_DDA100_5402	1437	6998	1.4200168815130505	0.0	70.16609496298972	27.107781187940063	89.43852680989349	8358	5.8630004	0.018000001	4394976.0	1.0308788085574274	37194	951	5424	11.497698033333334	4773	103.08788085574274	30.106851037083594
146_Staphylococcus_aureus_DSM4910_DDA100_5428	1269	9536	1.3318729548182686	0.0637837272403715	68.18809681100234	27.21758452945769	87.06384000960902	11723	5.8630004	0.020000001	2927791.0	1.0501273591083746	36165	964	5405	11.497958066666666	2889	105.01273591083746	43.925233644859816
147_Corynebacterium_pseudotuberculosis_DSM7178_DDA100_4438	1207	8170	1.4685301015780077	0.0945352641895077	71.64018892228424	24.45971089165593	89.46615142407327	9958	5.8630004	0.020000001	2507323.0	1.054822338080351	41696	998	5364	11.49841875	2001	105.48223380803509	60.31984007996002
148_Salmonella_enterica_sv_enteritidis_LT21-Ib_08-01796_DDA100_5410	1446	8819	1.38670325097999	0.0507335333283039	72.62177749982628	23.42436244875269	88.85414495170593	10437	5.8630004	0.020000001	3382609.0	1.0505518725709069	38142	978	5389	11.496785216666666	4868	105.0551872570907	29.70419063270337
149_Staphylococcus_aureus_DSM25693_DDA100_5432	1297	9378	1.3087022483177448	0.0	67.82635658914728	27.634108527131783	86.46201550387596	11499	5.8630004	0.020000001	2793684.0	1.053587263664639	36291	967	5404	11.497009433333334	2889	105.35872636646391	44.89442713741779
150_Corynebacterium_ulcerans_DSM46325_DDA100_4338	1350	9764	1.3788115761412914	0.0	64.37773312847182	30.705590355749912	89.36886892802269	12139	5.8630004	0.018000001	2666176.0	1.0549555998061522	36979	988	5375	11.4973007	2180	105.49555998061521	61.92660550458715
151_Salmonella_enterica_sv_typhimurium_DT104_08-01627_DDA100_5398	1647	10888	1.3444495512922805	0.0	65.60344351856962	29.744495336901934	86.60669940952485	13248	5.8630004	0.020000001	2357640.0	1.0607339814713277	35870	980	5383	11.496987983333334	4868	106.07339814713276	33.83319638455218
152_Staphylococcus_epidermidis_DSM1798_DDA100_5318	936	5777	1.223842108972657	0.1053205947652536	70.74718526100308	24.58546571136131	87.68679631525077	6878	5.8630004	0.020000001	1081518.0	1.0838317715152934	34440	1006	5353	11.49842685	2492	108.38317715152934	37.56019261637239
153_Enterobacter_cloacae_ssp_cloacae_DSM30054_DDA100_4271	1686	10021	1.448479007577164	0.0	72.71420536216486	23.14855321542404	89.43816011499281	11873	5.8630004	0.020000001	706021.0	1.1250820020681136	38303	1044	5320	11.496781833333332	5177	112.50820020681135	32.567123816882365
154_Shigella_boydii_06-06820_DDA100_5404	1309	8399	1.3505909068973794	0.0850671652056239	74.19821906899298	22.56569897922247	89.57503800767394	9911	5.8630004	0.020000001	3289067.5	1.050207739883045	37200	970	5399	11.4978583	4143	105.0207739883045	31.595462225440503
156_Klebsiella_aerogenes_E19_DDA100_5416	1859	11110	1.4263183158472192	0.0	67.98791996979993	27.530604540797064	87.93614841179959	13549	5.8630004	0.020000001	4243635.0	1.0304083564448063	37652	951	5421	11.496912816666669	4909	103.04083564448064	37.86921980036667
157_Shigella_flexneri_3A_07-02503_DDA100_5408	1532	9680	1.4743119570385497	0.0	69.28533110806461	26.458842462895632	87.54842939738928	11818	5.8630004	0.020000001	4785122.5	1.0310572027910083	37598	962	5409	11.497740616666666	4103	103.10572027910084	37.33853278089203
158_Staphylococcus_hominis_ssp_hominis_DSM20328_DDA100_5322	1075	7777	1.3467366552525988	0.066666278262337	66.05305116683577	29.685461661110303	84.99782577185098	9615	5.8630004	0.020000001	2344133.0	1.075982838253138	34864	989	5378	11.49830285	2351	107.5982838253138	45.72522330923012
159_Enterobacter_hormaechei_ssp_hoffmannii_DSM14563_DDA100_4292	1817	10010	1.61312622316136	0.0	72.75492891827064	22.588193997542856	84.71889077400105	12118	5.8630004	0.020000001	9160185.0	0.9786570090016586	42400	946	5427	11.498203	4641	97.86570090016586	39.15104503339798
160_Staphylococcus_aureus_DSM20231_DDA100_5320	1222	9134	1.3589144447849282	0.0670361790236019	68.60472285590974	27.64658733584068	86.990566619397	11307	5.8630004	0.020000001	3141002.5	1.0570207951336088	36520	966	5403	11.498095016666667	2889	105.70207951336089	42.298373139494636
161_Staphylococcus_lugdunensis_DSM4804_DDA100_5330	1074	6325	1.2307561558536315	0.2364697711626847	68.32167161890156	26.598293875203684	87.81750215661842	7513	5.8630004	0.020000001	3155483.0	1.062982887403523	36482	981	5386	11.496909216666667	2421	106.29828874035229	44.36183395291202
162_Enterobacter_hormaechei_ssp_hormaechei_DSM12409_DDA100_4290	1644	9693	1.4229489912060045	0.0554374491499997	74.74747474747475	21.44020853698273	88.10035842293907	11357	5.8630004	0.020000001	821896.0	1.0877102475448872	39248	1028	5334	11.497242283333332	4670	108.77102475448872	35.203426124197
163_Klebsiella_pneumoniae_ssp_pneumonia_DSM30104_DDA100_4380	1574	8799	1.3571177462499002	0.1649285669637195	74.23179813462511	22.232665750849534	88.7137589472923	10299	5.8630004	0.020000001	994636.0	1.0864933176441274	41120	1030	5325	11.497976566666669	5728	108.64933176441274	27.47905027932961
164_Staphylococcus_lugdunensis_09-00515_DDA100_5424	1248	8807	1.3410706050969132	0.0	68.00727566693614	26.92670439234708	86.33791430881163	10677	5.8630004	0.020000001	2825452.0	1.0443417057806363	35489	967	5403	11.496972433333331	2421	104.43417057806363	51.548946716232955
165_Enterobacter_hormaechei_ssp_steigerwaltii_DSM16691_DDA100_4286	1600	9219	1.5219917663627642	0.0548881431785756	75.71343441700324	19.89670926306032	86.75097662716017	10899	5.8630004	0.020000001	1009598.0	1.063110473214502	40920	1033	5321	11.497905433333331	5338	106.3110473214502	29.973772948669914
167_Yersinia_enterocolitica_DSM11503_DDA100_6492	1715	10589	1.373841642965445	0.0	74.13272571916832	22.700085445741955	85.19510111079465	12810	5.8630004	0.020000001	1263507.0	1.0593616777021768	39850	1022	5352	11.496802533333332	4026	105.93616777021768	42.59811227024342
168_Klebsiella_oxytoca_DSM5175_DDA100_5360	1769	7941	1.5130154751197027	0.052844435227623	71.55172413793103	24.94706594071385	88.0520266182698	9566	5.8630004	0.020000001	990360.5	1.0816289766878546	40018	1020	5336	11.497866266666668	5789	108.16289766878546	30.557954741751598
169_Staphylococcus_epidermidis_DSM20044_DDA100_5392	1083	8277	1.3181258490908254	0.0	66.65756417258328	28.48170398689241	85.97078099399236	10304	5.8630004	0.020000001	2824259.0	1.0452764935871803	34110	968	5402	11.49807185	2492	104.52764935871804	43.45906902086678
173_Leclercia_adecarboxylata_DSM5077_DDA100_4348	1376	7268	1.3344266850832134	0.2065857679265579	71.72365908696406	23.91945842735636	89.42023954174623	8498	5.8630004	0.020000001	684426.5	1.1157420385906915	37495	1058	5299	11.498525233333334	5281	111.57420385906916	26.055671274379854
174_Legionella_pneumophila_ssp_fraseri_DSM7514_DDA100_4396	1395	7593	1.5066735085219538	0.0869914176305116	67.85430883986669	28.11458498651008	88.55737184573877	9326	5.8630004	0.018000001	4046711.5	1.0425030360173704	38962	982	5393	11.498520466666667	3072	104.25030360173704	45.41015625
178_Clostridium_perfringens_DSM628_DDA100_5250	1139	7858	1.4321526082907785	0.0929097976884396	78.25221238938053	19.66076696165192	86.51917404129793	9136	5.8630004	0.020000001	2911961.5	1.075499802973543	36407	974	5402	11.497753816666666	2721	107.5499802973543	41.859610437339214
180_Legionella_pneumophila_ssp_pascullei_DSM7515_DDA100_4424	1452	8780	1.3965757359530169	0.1623878022077596	70.155790078254	25.586905018307128	90.56644410941202	10441	5.8630004	0.020000001	1034231.0	1.0838770213644289	39122	1027	5327	11.497421816666668	3056	108.38770213644288	47.51308900523561
181_Prevotella_intermedia_DSM20706_DDA100_5268	818	3745	1.165587543055104	0.1967616056717713	84.49009809365168	14.19581713862669	91.65278548954284	4091	5.8630004	0.020000001	639531.0	1.152912385207484	31303	1046	5311	11.498083216666666	2335	115.29123852074841	35.03211991434689
182_Clostridioides_difficile_DSM12057_DDA100_5296	1375	8603	1.6180550081073497	0.0	73.26192666579051	23.64962544355369	85.10973846760416	10340	5.8630004	0.020000001	2520381.0	1.0717515915326603	37291	995	5369	11.49750285	3762	107.17515915326604	36.54970760233918
183_Prevotella_melaninogenica_DSM7089_DDA100_5302	1095	7114	1.3992554914033948	0.0762659785675192	76.3899049012436	21.680687637161668	89.88661302121433	8196	5.8630004	0.018000001	4045163.0	1.037021708816832	37499	951	5422	11.4976076	2446	103.7021708816832	44.76696647587899
184_Legionella_pneumophila_ssp_pneumophila_DSM7513_DDA100_4402	1657	11637	1.5142485985995502	0.0553149179058899	66.75103305785125	28.383264462809915	88.55888429752066	14368	5.8630004	0.018000001	1464663.0	1.0754072053257095	39612	1018	5340	11.49813675	2930	107.54072053257096	56.55290102389079
185_Prevotella_melaninogenica_DSM26980_DDA100_5282	1064	7261	1.3545577044968509	0.0946438490441965	77.09075119409466	20.807642205818496	90.51671732522796	8407	5.8630004	0.020000001	597050.0	1.1368888865839593	37088	1053	5295	11.49814305	2446	113.68888865839592	43.49959116925593
191_Salmonella_bongori_DSM13772_DDA100_5300	1636	9999	1.4292571073765643	0.0	68.1920740526468	27.613537749493783	88.25571304599363	12283	5.8630004	0.020000001	3487812.5	1.0490381067940766	38385	980	5386	11.496891033333332	4751	104.90381067940766	34.434855819827405
193_Salmonella_enterica_sv_enteritidis_DSM107295_DDA100_5290	1650	9955	1.5018587003275254	0.0	69.00283581225766	26.847618496440766	88.18218646912437	12249	5.8630004	0.020000001	1129404.0	1.0798646335060555	38802	1011	5348	11.497035616666668	4868	107.98646335060556	33.894823336072314
195_Salmonella_enterica_sv_paratyphi_167_DDA100_5298	1452	8913	1.4397558044861158	0.0736538887222593	73.43523520885492	22.94768744235077	89.3661879035446	10740	5.8630004	0.020000001	2885951.0	1.0617721734508696	39264	996	5368	11.497549683333334	4601	106.17721734508696	31.55835687893936
198_Acinetobacter_baumannii_DSM30007_DDA100_6502	1681	12019	1.3537376951589153	0.0	75.85140914008966	20.78417229120511	86.5680869699624	14282	5.8630004	0.020000001	2559305.0	1.0251561390186688	41672	991	5387	11.4980974	3765	102.51561390186687	44.64807436918991
199_Salmonella_enterica_sv_typhimurium_DSM17058_DDA100_5286	1543	9488	1.4051465512826158	0.0	74.0387080235837	22.79543706741861	89.93206870033325	11296	5.8630004	0.020000001	1492653.0	1.084493450112744	38219	1005	5354	11.4979424	4868	108.44934501127439	31.696795398520955
200_Leuconostoc_pseudomesenteroides_DSM20193_DDA100_4458	890	5664	1.3896402387693298	0.1883663493657248	69.40562881322575	26.81558748277898	88.79157646132651	6851	5.8630004	0.020000001	812380.5	1.1016016786330418	36040	1030	5322	11.4971084	2115	110.16016786330418	42.08037825059102
203_Serratia_ureilytica_RS2.1_DDA100_5276	1680	9231	1.482857310627177	0.0	70.01993355481727	26.205980066445186	89.80730897009967	11230	5.8630004	0.020000001	617587.0	1.09967875312327	39458	1032	5320	11.4966894	4899	109.967875312327	34.29271279853031
205_Serratia_bockelmannii_Wasserisolat04_DDA100_5294	1739	9540	1.4615324107366268	0.0	70.0839063781465	26.421045990789228	89.64103211153869	11590	5.8630004	0.020000001	2817592.0	1.0589423668375029	39278	991	5373	11.49748365	4899	105.8942366837503	35.49704021228822
206_Listeria_monocytogenes_DSM15675_DDA100_5316	1402	8724	1.498768425807345	0.0649410951796173	70.65406135442794	25.815164962377	88.58447488584474	10766	5.8630004	0.020000001	2123684.0	1.077599357314547	37518	998	5364	11.497648416666667	2844	107.7599357314547	49.29676511954993
208_Listeria_monocytogenes_DSM19094_DDA100_5314	1367	8596	1.502613894866679	0.0827027079554422	69.84335059317036	26.1519302615193	86.43901160123222	10651	5.8630004	0.020000001	3012799.5	1.0563031971568533	38037	976	5392	11.497234433333334	2844	105.63031971568533	48.06610407876231
209_Staphylococcus_haemolyticus_DSM20228_DDA100_5434	1080	7603	1.2598804373464956	0.0	65.539671734362	30.08849557522124	85.17510021934801	9335	5.8630004	0.018000001	2071981.5	1.0665342994054592	32456	978	5388	11.49676795	2640	106.65342994054592	40.909090909090914
210_Micrococcus_luteus_DSM20030_DDA100_4273	1350	9717	1.416552516143074	0.0	64.53774535966316	29.959082013876536	86.97740615548835	12199	5.8630004	0.020000001	3891225.0	1.0715049226307638	38694	988	5384	11.497225716666666	2207	107.15049226307639	61.169007702763935
212_Micrococcus_luteus_DSM14234_DDA100_4436	1164	7768	1.487704227441122	0.0508645071146448	64.25206124852768	30.69051825677268	88.64104829210837	9717	5.8630004	0.020000001	4736792.0	1.024847131191642	40445	961	5412	11.497233916666666	2207	102.48471311916421	52.74127775260534
213_Staphylococcus_saprophyticus_ssp_bovis_DSM18669_DDA100_5274	816	4307	1.1149131507741092	0.0795136879235644	73.5342384007161	21.67686110696703	89.18394748620021	4959	5.8630004	0.020000001	579171.0	1.1782868144473455	28819	1052	5309	11.49701265	2404	117.82868144473456	33.94342762063228
214_Moraxella_catarrhalis_DSM9143_DDA100_4366	1046	8272	1.4880639907197717	0.1124270320455266	69.03553299492386	26.25749884633133	88.96433515722856	10386	5.8630004	0.020000001	3714596.0	1.0576007369067375	39631	993	5377	11.496805883333334	2116	105.76007369067375	49.43289224952741
215_Staphylococcus_saprophyticus_DSM30626_DDA100_5280	866	4963	1.1323188627337748	0.123700801408012	71.58277896322329	23.634994351700765	87.54863813229572	5785	5.8630004	0.020000001	2119522.0	1.0886006896743463	32104	987	5376	11.49702075	2404	108.86006896743463	36.02329450915141
216_Moraxella_catarrhalis_DSM11994_DDA100_4362	966	6787	1.4091352723207882	0.1995136879189396	71.62232655190401	23.961050252130065	88.48026430186054	8197	5.8630004	0.020000001	2961043.0	1.0653713829500746	39329	999	5369	11.497333983333334	2116	106.53713829500747	45.65217391304348
218_Morganella_morganii_ssp_morganii_DSM30164_DDA100_4360	1530	10012	1.4850291188166085	0.0	66.78418679921396	28.71922321118946	87.63726736793434	12485	5.8630004	0.020000001	3304007.5	1.0506325859832604	37820	982	5385	11.496877733333331	3510	105.06325859832603	43.58974358974359
220_Morganella_morganii_ssp_morganii_DSM30117_DDA100_4358	1426	9298	1.5284822902517394	0.09328160572649	72.57168690260914	23.42417979850168	87.58072849392921	11212	5.8630004	0.020000001	995182.5	1.091473389063247	39020	1028	5333	11.497937916666666	3510	109.1473389063247	40.62678062678063
222_Morganella_morganii_ssp_sibonii_DSM14850_DDA100_4376	1365	7571	1.546879248460194	0.1250851830096295	72.08648817422527	24.190149090625244	88.26789477792522	9241	5.8630004	0.020000001	2706588.0	1.0670337574112945	39433	1003	5358	11.497041683333332	3510	106.70337574112945	38.88888888888889
224_Morganella_morganii_ssp_sibonii_DSM6675_DDA100_4354	1322	8612	1.459982606740545	0.0516282518054399	69.98277643816742	25.91112642094385	88.79779538408543	10541	5.8630004	0.020000001	3506377.0	1.0587560340144806	37537	987	5388	11.497996583333332	3510	105.87560340144806	37.66381766381766
225_Neisseria_gonorrhoeae_DSM9188_DDA100_4370	899	5146	1.3350748184629937	0.3724947400638579	74.1035383519354	23.023034908572782	89.69365946331038	6007	5.8630004	0.020000001	3791923.5	1.058669166138975	37817	980	5387	11.496988916666668	2106	105.86691661389752	42.687559354226025
226_Neisseria_gonorrhoeae_DSM9189_DDA100_4368	858	4950	1.352136540694956	0.3950352756625285	70.69570477918936	25.807622504537203	89.66727162734422	5831	5.8630004	0.020000001	2054100.0	1.0818691932512208	37366	1001	5368	11.498400299999998	2106	108.18691932512208	40.74074074074074
227_Neisseria_meningitidis_DSM10036_DDA100_4364	1000	6393	1.469858079690438	0.1495548798112178	73.22813098604396	23.606677004469574	88.46118763112287	7637	5.8630004	0.020000001	2073462.0	1.0774982914051137	37596	1004	5365	11.496871383333334	2001	107.74982914051137	49.97501249375313
228_Pantoea_agglomerans_DSM3493_DDA100_4374	1795	10714	1.480315000823106	0.0764133820310722	70.31984675219132	24.89696406803274	88.99982585476288	12865	5.8630004	0.020000001	3616258.0	1.069913361564992	39806	1007	5354	11.498272166666668	4972	106.9913361564992	36.10217216411907
229_Pantoea_agglomerans_DSM1619_DDA100_4386	1922	10077	1.6198537495159169	0.0688353022231369	68.40976771888029	27.40321620011912	87.8082191780822	12144	5.8630004	0.020000001	1882763.5	1.0689128567970287	40583	1020	5336	11.4980569	4972	106.89128567970288	38.656476267095734
230_Paracoccus_yeei_DSM30768_DDA100_4432	1806	11163	1.5491302273631495	0.0	67.82797132855475	28.1824748569206	88.51475245874313	13486	5.8630004	0.020000001	3892159.0	1.051234361356171	40833	985	5383	11.49860475	4275	105.1234361356171	42.24561403508772
232_Proteus_mirabilis_DSM4479_DDA100_4408	1437	8918	1.566024604036272	0.1478691409856476	73.06789999329713	22.903679871305048	87.80079093773041	10684	5.8630004	0.020000001	788462.0	1.0755646644772143	39731	1027	5328	11.497632633333334	3661	107.55646644772143	39.25157060912319
233_Proteus_mirabilis_DSM788_DDA100_4418	1621	9723	1.6566090556325213	0.0	69.17812225797016	26.580871599883004	86.94940040947645	12015	5.8630004	0.020000001	660773.5	1.0923948725898405	40099	1044	5306	11.498327183333334	3661	109.23948725898404	44.277519803332424
245_Stenotrophomonas_geniculata_Sm_51_DDA100_5406	1380	7947	1.3185351496418725	0.0569189477599035	68.35011496075478	28.15349242844684	89.64560374217078	9457	5.8630004	0.018000001	3897563.0	1.01660880775227	36208	936	5441	11.496864666666664	4026	101.66088077522699	34.277198211624444
246_Proteus_vulgaris_DSM13387_DDA100_4392	1657	10914	1.5551300311372378	0.0	67.38088970781784	28.21268754935509	86.71229270860754	13551	5.8630004	0.020000001	2216681.0	1.0590797266074454	38887	1001	5362	11.498247633333332	3963	105.90797266074455	41.81175876860964
247_Proteus_vulgaris_DSM2140_DDA100_4390	1284	7206	1.382685362667308	0.2409096407401318	73.18598097921803	22.68404367735118	89.6530468474815	8324	5.8630004	0.020000001	1175609.0	1.0798617188034485	38630	1015	5341	11.49695265	3963	107.98617188034486	32.3996971990916
248_Streptococcus_pyogenes_DSM20565_DDA100_5344	978	7843	1.4288848760156594	0.0871402968364499	70.80682959491128	25.37663207231336	87.85403414797456	9752	5.8630004	0.020000001	5437588.5	1.0225381060246233	36579	944	5431	11.497953866666668	1690	102.25381060246232	57.8698224852071
249_Streptococcus_agalactiae_DSM6784_DDA100_4298	938	6153	1.4368330148094497	0.1427360715599736	75.41193701940682	20.743317466129625	85.78359575247163	7240	5.8630004	0.020000001	5457064.0	1.034823506175766	38167	967	5401	11.498484083333333	2105	103.4823506175766	44.56057007125891
250_Providencia_rettgeri_DSM4542_DDA100_4334	1470	8509	1.4522152818016243	0.0848861485753769	70.80208556531676	25.891007785158205	89.0150703521177	10281	5.8630004	0.018000001	1026860.0	1.0937430990509098	37743	1025	5326	11.49666155	4250	109.37430990509098	34.588235294117645
251_Streptococcus_dysgalactiae_ssp_dysgalactiae_DSM20662_DDA100_4284	1029	7436	1.422838153049364	0.0	69.56963495173815	26.63473401553088	88.09783003120691	9278	5.8630004	0.020000001	3594961.5	1.0630556702513974	36478	992	5371	11.49777845	2191	106.30556702513974	46.96485623003195
252_Providencia_rettgeri_DSM1131_DDA100_4412	1572	9534	1.5441881006409155	0.0950073450178433	72.63137828048548	23.69574887208489	88.02185931244837	11402	5.8630004	0.020000001	790706.0	1.0835736042267616	40026	1031	5324	11.496754933333332	4250	108.35736042267617	36.98823529411765
253_Streptococcus_dysgalactiae_ssp_equisimilis_DSM6176_DDA100_4280	954	6368	1.3905191953944225	0.1575170275906825	76.02478972996902	20.973882248782648	89.94245241257194	7573	5.8630004	0.020000001	5024744.0	1.045934771207215	37984	978	5391	11.49779145	2195	104.59347712072149	43.4624145785877
254_Providencia_stuartii_DSM4539_DDA100_4314	1712	10914	1.540727395378511	0.0	69.54171951690289	26.603430210114155	88.74427838747036	13310	5.8630004	0.020000001	3106813.0	1.05147350518286	38651	991	5374	11.497809316666666	4220	105.147350518286	40.568720379146924
255_Streptococcus_dysgalactiae_ssp_equisimilis_DSM23147_DDA100_4288	1075	7644	1.561723189120007	0.0910498768113121	73.29846582984658	22.92887029288703	86.70153417015342	9412	5.8630004	0.020000001	3599326.5	1.0450198740842038	39257	998	5364	11.497048166666668	2195	104.50198740842038	48.9749430523918
256_Providencia_stuartii_DSM2250_DDA100_4414	1584	10000	1.4277802935368895	0.0975574778172587	71.35201724668924	24.79211579919926	89.79981521404373	11971	5.8630004	0.020000001	3554604.0	1.042592674377845	38111	971	5398	11.497217933333332	4220	104.2592674377845	37.535545023696685
258_Yersinia_enterocolitica_DSM4780_DDA100_5336	1690	10604	1.4591431577859044	0.053222723739948	68.11978562351511	27.603735012984146	87.4854964362672	13014	5.8630004	0.020000001	1866577.0	1.0757876338689438	37959	998	5362	11.49812165	4026	107.57876338689438	41.97714853452558
260_Yersinia_enterocolitica_DSM9676_DDA100_5414	1596	9560	1.4095403828759414	0.0	68.19208005369455	27.793031911648058	87.20483250961011	11720	5.8630004	0.020000001	3165020.5	1.056755963409609	37446	984	5381	11.496643033333331	4026	105.67559634096091	39.642324888226526
261_Streptococcus_pneumoniae_DSM11865_DDA100_4294	686	2814	1.0771054461985043	0.0936305195109799	96.44012944983818	0.0	97.680690399137	2815	5.8630004	0.020000001	667107.5	1.1374464503523318	28950	1048	5299	11.498447266666666	2109	113.74464503523318	32.527264106211476
262_Yersinia_pseudotuberculosis_DSM8992_DDA100_5332	1522	10152	1.4757505568348794	0.0	67.44763732851578	28.06413368712245	86.68774346525151	12520	5.8630004	0.020000001	895106.0	1.0823550669368742	37559	1011	5345	11.497250383333332	4016	108.23550669368743	37.89840637450199
263_Streptococcus_pyogenes_DSM2071_DDA100_4300	898	5871	1.3982396163230493	0.1556825290730636	73.1600495096639	23.307626392459294	90.22184137865372	7020	5.8630004	0.020000001	4605318.0	1.0315803980165787	36682	970	5398	11.498276683333334	1690	103.15803980165788	53.13609467455621
264_Pseudomonas_stutzeri_DSM5190_DDA100_4320	1648	9954	1.3989659457124346	0.0	68.94789958370127	27.765863504478368	90.77835246625456	12047	5.8630004	0.018000001	2405111.0	1.066076537060801	37483	999	5360	11.49764705	4092	106.6076537060801	40.27370478983382
265_Streptococcus_pyogenes_DSM2072_DDA100_4296	930	7093	1.505075490823931	0.0530229890713256	69.61829815400456	26.807383981760687	88.865190850923	8884	5.8630004	0.020000001	5763922.0	0.9864305405187268	35741	905	5485	11.4982578	1690	98.64305405187268	55.02958579881657
266_Pseudomonas_stutzeri_DSM13592_DDA100_4452	1479	6711	1.5363771867448546	0.0	68.49560865048635	28.17074322410048	89.47964869203891	8073	5.8630004	0.018000001	1420514.5	1.0717650742405025	40301	1016	5344	11.49763665	4092	107.17650742405024	36.14369501466276
